,E,H,H+,H2,C,C+,O+,O,OH+,OH,H2O,H2O+,H3O+,CO,CO+,HCO+
1292466274725.37,0.964020075372513,19709.871815931503,3.227128211908659e-06,145.06409040192688,0.03598299316621579,0.9640168474683234,2.412621108585516e-10,1.999999818413752,3.5126465957465097e-10,6.226445363690483e-09,1.5223752571478033e-08,1.328156533401023e-10,4.524646232664151e-11,1.5936007054926848e-07,4.840971342902486e-12,5.501173447642118e-13
1325654134217.2676,0.9640200753727111,19709.871815931503,3.2271284176265516e-06,145.06409040192685,0.03598299316622316,0.964016847468316,2.412621108585517e-10,1.999999818413752,3.5126465957464446e-10,6.2264453636903134e-09,1.522375257147529e-08,1.328156533400788e-10,4.524646232662418e-11,1.5936007054926273e-07,4.8409713429023175e-12,5.501173447640794e-13
1359694189266.7566,0.9640200753728478,19709.871815931503,3.2271285594849513e-06,145.06409040192685,0.035982993166228265,0.9640168474683107,2.4126211085855174e-10,1.999999818413752,3.5126465957463996e-10,6.226445363690201e-09,1.522375257147341e-08,1.328156533400626e-10,4.524646232661224e-11,1.593600705492587e-07,4.840971342902203e-12,5.501173447639882e-13
1394608322492.3396,0.9640200753729411,19709.871815931503,3.2271286561817027e-06,145.06409040192688,0.035982993166231735,0.9640168474683073,2.4126211085855153e-10,1.999999818413752,3.5126465957463686e-10,6.226445363690119e-09,1.5223752571472127e-08,1.3281565334005158e-10,4.524646232660412e-11,1.593600705492561e-07,4.840971342902123e-12,5.50117344763926e-13
1430418978412.8938,0.9640200753730044,19709.871815931503,3.227128721567866e-06,145.06409040192685,0.03598299316623408,0.9640168474683047,2.4126211085855164e-10,1.999999818413752,3.512646595746349e-10,6.226445363690069e-09,1.5223752571471264e-08,1.3281565334004416e-10,4.5246462326598615e-11,1.593600705492542e-07,4.84097134290207e-12,5.501173447638841e-13
1467149177876.0852,0.9640200753730461,19709.871815931503,3.2271287652528318e-06,145.06409040192685,0.035982993166235655,0.9640168474683033,2.4126211085855164e-10,1.999999818413752,3.5126465957463345e-10,6.226445363690029e-09,1.522375257147068e-08,1.3281565334003917e-10,4.5246462326594944e-11,1.5936007054925296e-07,4.840971342902034e-12,5.501173447638558e-13
1504822532857.3213,0.9640200753730738,19709.871815931503,3.227128794063444e-06,145.06409040192682,0.035982993166236675,0.9640168474683025,2.4126211085855153e-10,1.999999818413752,3.512646595746326e-10,6.226445363690007e-09,1.5223752571470294e-08,1.3281565334003583e-10,4.524646232659253e-11,1.5936007054925217e-07,4.840971342902009e-12,5.501173447638374e-13
1543463261638.6787,0.9640200753730922,19709.871815931503,3.227128812969691e-06,145.06409040192688,0.03598299316623737,0.9640168474683016,2.412621108585517e-10,1.999999818413752,3.512646595746321e-10,6.226445363689995e-09,1.522375257147004e-08,1.328156533400337e-10,4.524646232659093e-11,1.5936007054925161e-07,4.8409713429019935e-12,5.501173447638254e-13
1583096204377.5947,0.9640200753731039,19709.871815931503,3.2271288251011995e-06,145.06409040192688,0.03598299316623779,0.9640168474683012,2.4126211085855164e-10,1.999999818413752,3.512646595746317e-10,6.226445363689986e-09,1.5223752571469884e-08,1.328156533400323e-10,4.5246462326589917e-11,1.5936007054925138e-07,4.840971342901985e-12,5.501173447638177e-13
1623746839075.3613,0.9640200753731114,19709.871815931503,3.2271288329134136e-06,145.06409040192688,0.03598299316623806,0.9640168474683007,2.4126211085855153e-10,1.999999818413752,3.5126465957463127e-10,6.226445363689978e-09,1.5223752571469785e-08,1.3281565334003141e-10,4.5246462326589245e-11,1.5936007054925106e-07,4.840971342901978e-12,5.501173447638125e-13
1665441297955.6106,0.9640200753731162,19709.871815931503,3.22712883778992e-06,145.06409040192685,0.035982993166238236,0.9640168474683004,2.4126211085855164e-10,1.999999818413752,3.512646595746312e-10,6.2264453636899735e-09,1.522375257146972e-08,1.3281565334003082e-10,4.5246462326588844e-11,1.5936007054925087e-07,4.840971342901973e-12,5.50117344763809e-13
1708206384263.413,0.964020075373119,19709.871815931503,3.2271288408504613e-06,145.06409040192685,0.03598299316623834,0.9640168474683004,2.4126211085855164e-10,1.999999818413752,3.5126465957463096e-10,6.2264453636899735e-09,1.5223752571469666e-08,1.3281565334003048e-10,4.52464623265886e-11,1.5936007054925085e-07,4.8409713429019725e-12,5.501173447638077e-13
1752069589495.7102,0.9640200753731207,19709.871815931503,3.22712884273546e-06,145.06409040192685,0.03598299316623842,0.9640168474683002,2.412621108585516e-10,1.999999818413752,3.512646595746309e-10,6.226445363689972e-09,1.5223752571469642e-08,1.3281565334003025e-10,4.524646232658842e-11,1.5936007054925074e-07,4.840971342901971e-12,5.501173447638063e-13
1797059111074.1868,0.9640200753731217,19709.871815931503,3.227128843851363e-06,145.06409040192685,0.03598299316623846,0.9640168474683003,2.4126211085855164e-10,1.999999818413752,3.51264659574631e-10,6.22644536368997e-09,1.5223752571469633e-08,1.3281565334003017e-10,4.5246462326588333e-11,1.5936007054925074e-07,4.84097134290197e-12,5.501173447638055e-13
1843203870471.984,0.9640200753731224,19709.871815931503,3.2271288445491946e-06,145.06409040192688,0.035982993166238486,0.9640168474683003,2.4126211085855164e-10,1.999999818413752,3.51264659574631e-10,6.2264453636899685e-09,1.5223752571469626e-08,1.3281565334003012e-10,4.524646232658829e-11,1.5936007054925077e-07,4.840971342901971e-12,5.50117344763805e-13
1890533531805.812,0.9640200753731227,19709.871815931503,3.227128844950856e-06,145.06409040192685,0.035982993166238486,0.9640168474683003,2.4126211085855164e-10,1.999999818413752,3.5126465957463096e-10,6.226445363689969e-09,1.5223752571469623e-08,1.3281565334003007e-10,4.5246462326588256e-11,1.5936007054925077e-07,4.840971342901971e-12,5.501173447638046e-13
1939078520905.5269,0.9640200753731228,19709.871815931503,3.2271288451721983e-06,145.0640904019268,0.035982993166238486,0.9640168474683003,2.4126211085855164e-10,1.999999818413752,3.5126465957463096e-10,6.226445363689971e-09,1.522375257146962e-08,1.3281565334003004e-10,4.524646232658826e-11,1.5936007054925074e-07,4.8409713429019685e-12,5.501173447638045e-13
1988870044873.3372,0.9640200753731231,19709.871815931503,3.2271288453128083e-06,145.06409040192688,0.0359829931662385,0.9640168474683002,2.412621108585517e-10,1.999999818413752,3.51264659574631e-10,6.226445363689971e-09,1.5223752571469623e-08,1.3281565334003004e-10,4.524646232658826e-11,1.5936007054925074e-07,4.840971342901968e-12,5.501173447638049e-13
2039940112145.2478,0.9640200753731231,19709.871815931503,3.227128845392698e-06,145.06409040192688,0.03598299316623851,0.9640168474683001,2.4126211085855164e-10,1.999999818413752,3.5126465957463096e-10,6.226445363689971e-09,1.522375257146962e-08,1.3281565334003002e-10,4.5246462326588256e-11,1.5936007054925074e-07,4.8409713429019685e-12,5.501173447638049e-13
2092321553067.6838,0.9640200753731232,19709.871815931503,3.227128845430892e-06,145.06409040192688,0.0359829931662385,0.9640168474683,2.4126211085855164e-10,1.999999818413752,3.512646595746309e-10,6.22644536368997e-09,1.5223752571469616e-08,1.3281565334003e-10,4.524646232658823e-11,1.5936007054925077e-07,4.840971342901969e-12,5.501173447638048e-13
2146048041002.4146,0.9640200753731233,19709.871815931503,3.2271288454499243e-06,145.0640904019269,0.03598299316623849,0.9640168474682997,2.412621108585516e-10,1.999999818413752,3.5126465957463096e-10,6.2264453636899685e-09,1.5223752571469613e-08,1.3281565334002994e-10,4.5246462326588204e-11,1.593600705492508e-07,4.84097134290197e-12,5.501173447638047e-13
2201154113973.4746,0.9640200753731231,19709.871815931503,3.2271288454643383e-06,145.0640904019269,0.03598299316623849,0.9640168474683001,2.4126211085855164e-10,1.999999818413752,3.51264659574631e-10,6.226445363689969e-09,1.5223752571469613e-08,1.3281565334002997e-10,4.524646232658821e-11,1.593600705492508e-07,4.840971342901969e-12,5.501173447638046e-13
2257675196869.887,0.9640200753731231,19709.871815931503,3.227128845472604e-06,145.0640904019269,0.035982993166238486,0.9640168474683,2.4126211085855164e-10,1.999999818413752,3.5126465957463107e-10,6.226445363689969e-09,1.5223752571469616e-08,1.3281565334003e-10,4.524646232658822e-11,1.593600705492508e-07,4.840971342901969e-12,5.501173447638046e-13
2315647624218.509,0.964020075373123,19709.871815931503,3.227128845476174e-06,145.0640904019269,0.035982993166238486,0.9640168474683,2.4126211085855164e-10,1.999999818413752,3.5126465957463107e-10,6.22644536368997e-09,1.522375257146962e-08,1.3281565334003002e-10,4.5246462326588224e-11,1.5936007054925077e-07,4.840971342901969e-12,5.501173447638047e-13
2375108663541.679,0.964020075373123,19709.871815931503,3.2271288454767736e-06,145.0640904019269,0.03598299316623848,0.9640168474682999,2.412621108585516e-10,1.999999818413752,3.51264659574631e-10,6.226445363689971e-09,1.5223752571469626e-08,1.3281565334003004e-10,4.524646232658824e-11,1.5936007054925074e-07,4.840971342901969e-12,5.501173447638048e-13
2436096539314.576,0.964020075373123,19709.871815931503,3.227128845476436e-06,145.06409040192688,0.03598299316623847,0.9640168474682997,2.4126211085855153e-10,1.999999818413752,3.51264659574631e-10,6.226445363689972e-09,1.5223752571469633e-08,1.3281565334003004e-10,4.524646232658826e-11,1.5936007054925074e-07,4.840971342901969e-12,5.50117344763805e-13
2498650457537.8193,0.964020075373123,19709.871815931503,3.2271288454770273e-06,145.06409040192688,0.03598299316623846,0.9640168474683,2.4126211085855153e-10,1.999999818413752,3.51264659574631e-10,6.226445363689972e-09,1.5223752571469633e-08,1.3281565334003007e-10,4.524646232658826e-11,1.5936007054925071e-07,4.840971342901972e-12,5.501173447638048e-13
2562810630940.996,0.9640200753731228,19709.871815931503,3.2271288454776096e-06,145.06409040192688,0.03598299316623845,0.9640168474682999,2.412621108585515e-10,1.999999818413752,3.51264659574631e-10,6.226445363689972e-09,1.5223752571469633e-08,1.3281565334003004e-10,4.5246462326588275e-11,1.5936007054925071e-07,4.840971342901972e-12,5.501173447638049e-13
2628618304833.3643,0.9640200753731228,19709.871815931503,3.2271288454779586e-06,145.06409040192688,0.03598299316623845,0.9640168474682999,2.4126211085855143e-10,1.999999818413752,3.51264659574631e-10,6.226445363689972e-09,1.5223752571469636e-08,1.3281565334003004e-10,4.524646232658828e-11,1.5936007054925071e-07,4.840971342901972e-12,5.501173447638049e-13
2696115783618.398,0.9640200753731228,19709.871815931503,3.2271288454781098e-06,145.06409040192688,0.03598299316623845,0.9640168474682999,2.4126211085855143e-10,1.999999818413752,3.51264659574631e-10,6.226445363689972e-09,1.5223752571469636e-08,1.3281565334003002e-10,4.524646232658829e-11,1.5936007054925071e-07,4.840971342901971e-12,5.501173447638049e-13
2765346457989.091,0.9640200753731227,19709.871815931503,3.227128845478105e-06,145.06409040192688,0.03598299316623845,0.9640168474682997,2.4126211085855143e-10,1.999999818413752,3.51264659574631e-10,6.226445363689973e-09,1.5223752571469633e-08,1.3281565334003002e-10,4.524646232658829e-11,1.5936007054925071e-07,4.84097134290197e-12,5.50117344763805e-13
2836354832821.664,0.9640200753731227,19709.871815931503,3.227128845477994e-06,145.06409040192688,0.03598299316623845,0.9640168474682997,2.4126211085855143e-10,1.999999818413752,3.51264659574631e-10,6.2264453636899735e-09,1.5223752571469633e-08,1.3281565334003002e-10,4.524646232658829e-11,1.593600705492507e-07,4.84097134290197e-12,5.50117344763805e-13
2909186555785.468,0.9640200753731226,19709.871815931503,3.227128845477837e-06,145.0640904019269,0.03598299316623845,0.9640168474682996,2.4126211085855143e-10,1.999999818413752,3.51264659574631e-10,6.2264453636899735e-09,1.522375257146963e-08,1.3281565334003002e-10,4.524646232658828e-11,1.593600705492507e-07,4.840971342901969e-12,5.50117344763805e-13
2983888446687.5273,0.9640200753731226,19709.871815931503,3.2271288454777023e-06,145.0640904019269,0.03598299316623845,0.9640168474682996,2.4126211085855143e-10,1.999999818413752,3.51264659574631e-10,6.226445363689974e-09,1.522375257146963e-08,1.3281565334003004e-10,4.524646232658828e-11,1.593600705492507e-07,4.840971342901969e-12,5.50117344763805e-13
3060508527570.654,0.9640200753731225,19709.871815931503,3.227128845477671e-06,145.0640904019269,0.03598299316623845,0.9640168474682995,2.412621108585515e-10,1.999999818413752,3.5126465957463096e-10,6.226445363689975e-09,1.522375257146963e-08,1.3281565334003004e-10,4.524646232658828e-11,1.593600705492507e-07,4.840971342901971e-12,5.501173447638049e-13
3139096053584.322,0.9640200753731225,19709.871815931503,3.2271288454777375e-06,145.06409040192682,0.03598299316623845,0.9640168474682995,2.4126211085855153e-10,1.999999818413752,3.5126465957463096e-10,6.226445363689974e-09,1.522375257146963e-08,1.3281565334003007e-10,4.524646232658828e-11,1.5936007054925077e-07,4.840971342901972e-12,5.501173447638051e-13
3219701544648.3447,0.9640200753731224,19709.871815931503,3.2271288454777934e-06,145.06409040192682,0.035982993166238444,0.9640168474682994,2.412621108585516e-10,1.999999818413752,3.5126465957463096e-10,6.226445363689974e-09,1.5223752571469633e-08,1.3281565334003007e-10,4.524646232658829e-11,1.5936007054925077e-07,4.8409713429019725e-12,5.501173447638051e-13
3302376817929.5366,0.9640200753731223,19709.871815931503,3.227128845477838e-06,145.0640904019268,0.035982993166238444,0.9640168474682993,2.412621108585516e-10,1.999999818413752,3.512646595746309e-10,6.226445363689975e-09,1.5223752571469633e-08,1.3281565334003007e-10,4.5246462326588295e-11,1.593600705492508e-07,4.840971342901973e-12,5.501173447638051e-13
3387175021152.312,0.9640200753731223,19709.871815931503,3.2271288454778705e-06,145.0640904019268,0.03598299316623844,0.9640168474682993,2.4126211085855164e-10,1.999999818413752,3.512646595746309e-10,6.226445363689976e-09,1.5223752571469633e-08,1.328156533400301e-10,4.5246462326588295e-11,1.593600705492508e-07,4.840971342901974e-12,5.501173447638052e-13
3474150666764.7,0.9640200753731222,19709.871815931503,3.227128845477892e-06,145.0640904019268,0.03598299316623843,0.9640168474682992,2.4126211085855164e-10,1.999999818413752,3.512646595746309e-10,6.226445363689977e-09,1.5223752571469633e-08,1.328156533400301e-10,4.52464623265883e-11,1.593600705492508e-07,4.840971342901975e-12,5.501173447638052e-13
3563359666981.568,0.9640200753731221,19709.871815931503,3.2271288454779035e-06,145.0640904019268,0.03598299316623843,0.9640168474682991,2.4126211085855164e-10,1.999999818413752,3.512646595746309e-10,6.226445363689977e-09,1.5223752571469633e-08,1.328156533400301e-10,4.524646232658831e-11,1.593600705492508e-07,4.840971342901975e-12,5.501173447638053e-13
3654859369727.7827,0.964020075373122,19709.871815931503,3.2271288454779052e-06,145.0640904019268,0.035982993166238424,0.964016847468299,2.4126211085855164e-10,1.999999818413752,3.512646595746309e-10,6.226445363689978e-09,1.5223752571469633e-08,1.3281565334003012e-10,4.5246462326588314e-11,1.593600705492508e-07,4.840971342901975e-12,5.501173447638054e-13
3748708595504.2583,0.964020075373122,19709.871815931503,3.227128845477898e-06,145.0640904019268,0.03598299316623842,0.964016847468299,2.4126211085855164e-10,1.999999818413752,3.512646595746309e-10,6.2264453636899784e-09,1.5223752571469636e-08,1.3281565334003012e-10,4.524646232658832e-11,1.593600705492508e-07,4.840971342901975e-12,5.501173447638055e-13
3844967675200.632,0.9640200753731218,19709.871815931503,3.227128845477884e-06,145.0640904019268,0.03598299316623841,0.9640168474682989,2.412621108585517e-10,1.999999818413752,3.512646595746309e-10,6.226445363689979e-09,1.5223752571469636e-08,1.3281565334003012e-10,4.524646232658833e-11,1.593600705492508e-07,4.840971342901975e-12,5.501173447638056e-13
3943698488878.9785,0.9640200753731217,19709.871815931503,3.2271288454778637e-06,145.0640904019268,0.0359829931662384,0.9640168474682987,2.412621108585517e-10,1.999999818413752,3.512646595746309e-10,6.22644536368998e-09,1.5223752571469636e-08,1.3281565334003012e-10,4.5246462326588333e-11,1.593600705492508e-07,4.840971342901974e-12,5.501173447638057e-13
4044964505553.2896,0.9640200753731216,19709.871815931503,3.2271288454778396e-06,145.06409040192682,0.035982993166238396,0.9640168474682986,2.412621108585517e-10,1.999999818413752,3.512646595746309e-10,6.22644536368998e-09,1.5223752571469636e-08,1.3281565334003012e-10,4.524646232658834e-11,1.593600705492508e-07,4.840971342901973e-12,5.501173447638057e-13
4148830823990.5356,0.9640200753731215,19709.8718159315,3.2271288454778137e-06,145.06409040192682,0.03598299316623839,0.9640168474682985,2.412621108585517e-10,1.999999818413752,3.512646595746309e-10,6.226445363689981e-09,1.5223752571469636e-08,1.3281565334003012e-10,4.524646232658835e-11,1.5936007054925077e-07,4.8409713429019725e-12,5.501173447638058e-13
